"Year" "Age" "Deaths" "Exposure"
"784" 1930 83 607.78 3860.36
"785" 1930 84 550.71 3161.8
"786" 1930 85 479.64 2565.52
"787" 1930 86 404.48 2071.33
"788" 1930 87 370.44 1630.5
"789" 1930 88 292.36 1254.6
"790" 1930 89 231.31 965.52
"791" 1930 90 194.27 734.36
"792" 1930 91 146.21 542.13
"793" 1930 92 123.14 410.7
"794" 1930 93 117.14 309.26
"795" 1930 94 68.07 215.34
"796" 1930 95 47.05 144.57
"797" 1930 96 36.04 101.6
"798" 1930 97 32.03 72.61
"799" 1930 98 18.02 47.08
"800" 1930 99 14.02 32.44
"801" 1931 20 294.34 97841.73
"802" 1931 21 326.44 95038.19
"803" 1931 22 290.37 92399.83
"804" 1931 23 292.38 90119.99
"805" 1931 24 298.38 88082.11
"806" 1931 25 300.39 86011.13
"807" 1931 26 275.4 83996.46
"808" 1931 27 269.38 81995.14
"809" 1931 28 296.4 79967.42
"810" 1931 29 246.33 77992.16
"811" 1931 30 290.38 76136.77
"812" 1931 31 263.34 74322.9
"813" 1931 32 252.35 72991.28
"814" 1931 33 250.34 72350.72
"815" 1931 34 244.29 72173.58
"816" 1931 35 289.42 72003.53
"817" 1931 36 297.41 71910.99
"818" 1931 37 302.36 71759.83
"819" 1931 38 327.42 71428.66
"820" 1931 39 294.42 70967.13
"821" 1931 40 375.56 70516.54
"822" 1931 41 301.43 70028.33
"823" 1931 42 410.59 69444.48
"824" 1931 43 391.57 68755.63
"825" 1931 44 408.55 67934.66
"826" 1931 45 501.72 66995.99
"827" 1931 46 397.59 65963.62
"828" 1931 47 426.59 64607.8
"829" 1931 48 503.74 62826.62
"830" 1931 49 483.71 60720.43
"831" 1931 50 609.95 58559.76
"832" 1931 51 522.79 56367.87
"833" 1931 52 610.85 53910.89
"834" 1931 53 561.82 51123.62
"835" 1931 54 549.82 48155.55
"836" 1931 55 589.85 45186.88
"837" 1931 56 602.86 42153.27
"838" 1931 57 602.85 39519.65
"839" 1931 58 633.94 37530.52
"840" 1931 59 626.92 35980.71
"841" 1931 60 734.08 34411.05
"842" 1931 61 633.88 32909.55
"843" 1931 62 674.91 31424.08
"844" 1931 63 794.07 29881
"845" 1931 64 745.05 28320.26
"846" 1931 65 911.33 26840.51
"847" 1931 66 745.02 25404.58
"848" 1931 67 806.12 24040.34
"849" 1931 68 918.29 22766.64
"850" 1931 69 866.15 21542.24
"851" 1931 70 984.37 20340.55
"852" 1931 71 956.28 19201.89
"853" 1931 72 1022.34 17901.35
"854" 1931 73 994.36 16331.4
"855" 1931 74 907.2 14609.05
"856" 1931 75 940.24 12955.9
"857" 1931 76 966.3 11326.78
"858" 1931 77 836.11 9849.38
"859" 1931 78 803.07 8612.47
"860" 1931 79 819.06 7555.19
"861" 1931 80 782.07 7018.76
"862" 1931 81 649.86 6057.2
"863" 1931 82 617.84 4959.92
"864" 1931 83 584.76 4012.41
"865" 1931 84 570.7 3281.56
"866" 1931 85 441.58 2648.38
"867" 1931 86 458.57 2119.26
"868" 1931 87 352.44 1674.3
"869" 1931 88 304.38 1300.17
"870" 1931 89 237.28 987.78
"871" 1931 90 186.26 751.94
"872" 1931 91 126.17 571.04
"873" 1931 92 115.14 414.47
"874" 1931 93 96.12 297.82
"875" 1931 94 68.08 221.83
"876" 1931 95 56.08 155.07
"877" 1931 96 33.05 101.62
"878" 1931 97 24.03 70.34
"879" 1931 98 22.03 48.63
"880" 1931 99 7.01 31.86
"881" 1932 20 291.34 99599.43
"882" 1932 21 305.32 97368.97
"883" 1932 22 289.31 95089.08
"884" 1932 23 279.31 92801.05
"885" 1932 24 276.3 90515.3
"886" 1932 25 255.27 88236.48
"887" 1932 26 275.31 86004.26
"888" 1932 27 254.3 83792.81
"889" 1932 28 262.3 81601.53
"890" 1932 29 247.28 79489.61
"891" 1932 30 248.24 77471.34
"892" 1932 31 269.31 75492.12
"893" 1932 32 305.31 73967.69
"894" 1932 33 206.26 73094.25
"895" 1932 34 235.27 72671.14
"896" 1932 35 280.31 72271.03
"897" 1932 36 330.38 71950.96
"898" 1932 37 328.37 71667.71
"899" 1932 38 329.37 71346.33
"900" 1932 39 302.34 70992.7
"901" 1932 40 338.4 70655.5
"902" 1932 41 307.35 70303.43
"903" 1932 42 411.45 69856.09
"904" 1932 43 360.41 69277.79
"905" 1932 44 404.48 68558.07
"906" 1932 45 455.55 67733.85
"907" 1932 46 372.45 66816.33
"908" 1932 47 410.49 65608.47
"909" 1932 48 490.57 64025.45
"910" 1932 49 489.6 62139.47
"911" 1932 50 598.74 60181.64
"912" 1932 51 503.58 58185.71
"913" 1932 52 623.74 55859.37
"914" 1932 53 583.68 53111.63
"915" 1932 54 553.68 50109.76
"916" 1932 55 599.75 47105.78
"917" 1932 56 614.75 44033.61
"918" 1932 57 608.73 41292.69
"919" 1932 58 656.79 39108.59
"920" 1932 59 719.84 37306.8
"921" 1932 60 741.91 35484.92
"922" 1932 61 640.75 33708.8
"923" 1932 62 754.86 32027.87
"924" 1932 63 784.93 30422.85
"925" 1932 64 801.86 28885.88
"926" 1932 65 884.06 27419.44
"927" 1932 66 792.93 26005.76
"928" 1932 67 921.08 24644.46
"929" 1932 68 932.13 23332.12
"930" 1932 69 950.01 22043.48
"931" 1932 70 1074.31 20791.54
"932" 1932 71 947.11 19602.32
"933" 1932 72 1124.27 18276.65
"934" 1932 73 1095.27 16727.13
"935" 1932 74 1049.21 15049.12
"936" 1932 75 1076.3 13435.9
"937" 1932 76 1059.26 11854.72
"938" 1932 77 950.12 10381.78
"939" 1932 78 967.05 9077.46
"940" 1932 79 837.94 7911.51
"941" 1932 80 853.93 7110.69
"942" 1932 81 737.82 6261.37
"943" 1932 82 786.91 5358.78
"944" 1932 83 717.84 4282.01
"945" 1932 84 608.63 3391.09
"946" 1932 85 555.61 2734.5
"947" 1932 86 447.5 2172.29
"948" 1932 87 419.47 1699.35
"949" 1932 88 309.35 1327.36
"950" 1932 89 261.29 1021.76
"951" 1932 90 219.25 760.42
"952" 1932 91 139.15 584.15
"953" 1932 92 140.15 440.91
"954" 1932 93 97.1 302.32
"955" 1932 94 82.09 211.95
"956" 1932 95 55.06 156.03
"957" 1932 96 39.04 109.41
"958" 1932 97 29.04 70.42
"959" 1932 98 14.01 48.12
"960" 1932 99 14.02 34.41
"961" 1933 20 284.33 100966.25
"962" 1933 21 256.3 99672.6
"963" 1933 22 268.25 97973.49
"964" 1933 23 294.3 95652.47
"965" 1933 24 265.27 92942.27
"966" 1933 25 235.25 90315.94
"967" 1933 26 249.28 87712.62
"968" 1933 27 257.29 85215.12
"969" 1933 28 252.3 82925.84
"970" 1933 29 221.27 80825.38
"971" 1933 30 217.24 78764.12
"972" 1933 31 226.24 76741.82
"973" 1933 32 243.27 75093.51
"974" 1933 33 279.35 73964.28
"975" 1933 34 215.21 73211.92
"976" 1933 35 224.25 72511.9
"977" 1933 36 253.29 71888.28
"978" 1933 37 287.3 71412.73
"979" 1933 38 304.32 71074.8
"980" 1933 39 306.32 70820.28
"981" 1933 40 316.34 70583.13
"982" 1933 41 304.35 70356.64
"983" 1933 42 381.44 70023.89
"984" 1933 43 353.41 69519.66
"985" 1933 44 381.43 68855.16
"986" 1933 45 424.55 68110.61
"987" 1933 46 421.51 67273.68
"988" 1933 47 468.58 66205.11
"989" 1933 48 507.63 64845.79
"990" 1933 49 474.56 63233.71
"991" 1933 50 538.67 61529.04
"992" 1933 51 527.64 59773.68
"993" 1933 52 635.76 57644.58
"994" 1933 53 589.69 55026.21
"995" 1933 54 579.66 52095.22
"996" 1933 55 617.77 49158.24
"997" 1933 56 601.73 46162.39
"998" 1933 57 591.72 43366.33
"999" 1933 58 669.74 40937.93
"1000" 1933 59 687.77 38777.01
"1001" 1933 60 748.88 36599.5
"1002" 1933 61 621.71 34432.69
"1003" 1933 62 784.92 32492.93
"1004" 1933 63 852.94 30851.37
"1005" 1933 64 803.92 29420.23
"1006" 1933 65 836.94 28036.37
"1007" 1933 66 826.93 26720.86
"1008" 1933 67 945.07 25399.12
"1009" 1933 68 991.02 24014.91
"1010" 1933 69 941.01 22590.74
"1011" 1933 70 1025.13 21226.35
"1012" 1933 71 879.92 19918.73
"1013" 1933 72 1117.16 18535.17
"1014" 1933 73 1098.16 17030.56
"1015" 1933 74 1084.09 15457.32
"1016" 1933 75 1068.08 13935.48
"1017" 1933 76 1028.05 12457.77
"1018" 1933 77 977.06 11021.22
"1019" 1933 78 975.01 9641.71
"1020" 1933 79 902.91 8330.07
"1021" 1933 80 883.87 7300.94
"1022" 1933 81 750.75 6302.71
"1023" 1933 82 758.75 5503.18
"1024" 1933 83 757.75 4603.09
"1025" 1933 84 609.62 3607.12
"1026" 1933 85 548.49 2807.87
"1027" 1933 86 450.4 2233.32
"1028" 1933 87 386.36 1746.11
"1029" 1933 88 324.31 1338.94
"1030" 1933 89 247.24 1041.4
"1031" 1933 90 222.21 782.93
"1032" 1933 91 147.14 578.37
"1033" 1933 92 108.1 450.5
"1034" 1933 93 96.1 330.52
"1035" 1933 94 62.05 217.96
"1036" 1933 95 44.03 150.7
"1037" 1933 96 35.03 112.8
"1038" 1933 97 29.03 76.42
"1039" 1933 98 18.02 47.99
"1040" 1933 99 15.02 32.88
"1041" 1934 20 230.16 102262.39
"1042" 1934 21 267.21 101764.15
"1043" 1934 22 254.18 100554.5
"1044" 1934 23 215.16 98196.49
"1045" 1934 24 249.17 95116.04
"1046" 1934 25 232.16 92182.86
"1047" 1934 26 243.19 89244.78
"1048" 1934 27 231.18 86504.18
"1049" 1934 28 276.2 84157.79
"1050" 1934 29 220.15 82109.33
"1051" 1934 30 235.21 80049.88
"1052" 1934 31 218.15 78028.95
"1053" 1934 32 253.2 76292.7
"1054" 1934 33 262.19 74928.22
"1055" 1934 34 284.21 73855.27
"1056" 1934 35 293.23 72861.46
"1057" 1934 36 262.19 71939.53
"1058" 1934 37 243.16 71262.45
"1059" 1934 38 292.21 70876.13
"1060" 1934 39 251.18 70676.93
"1061" 1934 40 324.25 70496.41
"1062" 1934 41 275.22 70347.26
"1063" 1934 42 374.27 70082.37
"1064" 1934 43 335.3 69607.16
"1065" 1934 44 372.33 68955.25
"1066" 1934 45 440.41 68251.09
"1067" 1934 46 424.33 67456.52
"1068" 1934 47 448.35 66499.56
"1069" 1934 48 501.44 65354.24
"1070" 1934 49 503.47 64019.59
"1071" 1934 50 571.52 62572.8
"1072" 1934 51 488.41 61063.17
"1073" 1934 52 601.5 59153.65
"1074" 1934 53 592.48 56710.01
"1075" 1934 54 700.64 53910.2
"1076" 1934 55 629.53 51100.91
"1077" 1934 56 682.54 48249.22
"1078" 1934 57 626.53 45444.17
"1079" 1934 58 778.65 42775.99
"1080" 1934 59 736.59 40239.03
"1081" 1934 60 762.64 37690.7
"1082" 1934 61 689.51 35112.92
"1083" 1934 62 851.69 32914.01
"1084" 1934 63 880.72 31270
"1085" 1934 64 900.73 29995.72
"1086" 1934 65 927.73 28738.57
"1087" 1934 66 845.67 27569.68
"1088" 1934 67 901.72 26311.47
"1089" 1934 68 971.71 24840.84
"1090" 1934 69 979.75 23242.86
"1091" 1934 70 1026.81 21731.53
"1092" 1934 71 893.67 20269.56
"1093" 1934 72 1073.79 18803.29
"1094" 1934 73 1095.85 17335.9
"1095" 1934 74 1199.9 15873.33
"1096" 1934 75 1060.82 14445.18
"1097" 1934 76 1041.78 13071.14
"1098" 1934 77 1022.75 11672.88
"1099" 1934 78 1030.76 10220.57
"1100" 1934 79 946.63 8767.29
"1101" 1934 80 831.62 7640.02
"1102" 1934 81 706.51 6506.65
"1103" 1934 82 744.54 5562.97
"1104" 1934 83 714.5 4759.28
"1105" 1934 84 673.45 3913.22
"1106" 1934 85 497.38 3021.61
"1107" 1934 86 469.32 2316.1
"1108" 1934 87 383.27 1810.46
"1109" 1934 88 317.22 1392.91
"1110" 1934 89 264.17 1050.26
"1111" 1934 90 225.16 800.31
"1112" 1934 91 143.09 598.41
"1113" 1934 92 123.08 447.96
"1114" 1934 93 100.07 343.63
"1115" 1934 94 65.04 249.65
"1116" 1934 95 44.03 163.78
"1117" 1934 96 38.02 110.48
"1118" 1934 97 33.02 79.08
"1119" 1934 98 18.01 51.99
"1120" 1934 99 10.01 32.75
"1121" 1935 20 286.13 103643.54
"1122" 1935 21 254.14 103383.13
"1123" 1935 22 270.13 102310.84
"1124" 1935 23 248.1 99927.55
"1125" 1935 24 231.12 96715.62
"1126" 1935 25 256.13 93659.46
"1127" 1935 26 283.18 90574.32
"1128" 1935 27 238.14 87732.3
"1129" 1935 28 243.14 85368.24
"1130" 1935 29 246.11 83352.18
"1131" 1935 30 265.13 81301.04
"1132" 1935 31 221.1 79289.75
"1133" 1935 32 275.16 77492.11
"1134" 1935 33 259.17 75953.11
"1135" 1935 34 263.13 74635.83
"1136" 1935 35 327.19 73415.06
"1137" 1935 36 256.12 72265.24
"1138" 1935 37 240.14 71405.2
"1139" 1935 38 319.2 70912.69
"1140" 1935 39 288.14 70664.46
"1141" 1935 40 350.19 70438.46
"1142" 1935 41 291.13 70258.17
"1143" 1935 42 395.22 69982.67
"1144" 1935 43 365.22 69509.02
"1145" 1935 44 374.19 68879.01
"1146" 1935 45 446.31 68214.93
"1147" 1935 46 402.26 67466.52
"1148" 1935 47 458.29 66617.43
"1149" 1935 48 474.31 65669.01
"1150" 1935 49 547.37 64583.8
"1151" 1935 50 638.45 63377.36
"1152" 1935 51 536.36 62099.03
"1153" 1935 52 639.39 60406.66
"1154" 1935 53 606.39 58150.18
"1155" 1935 54 622.38 55505.29
"1156" 1935 55 638.42 52845.47
"1157" 1935 56 660.44 50157.49
"1158" 1935 57 734.48 47380.47
"1159" 1935 58 784.42 44539.93
"1160" 1935 59 720.46 41706.46
"1161" 1935 60 817.56 38865.4
"1162" 1935 61 710.38 35959.38
"1163" 1935 62 833.52 33547.94
"1164" 1935 63 897.55 31890.98
"1165" 1935 64 925.53 30727.99
"1166" 1935 65 1011.64 29553.4
"1167" 1935 66 839.5 28480.1
"1168" 1935 67 921.53 27250.73
"1169" 1935 68 974.56 25691.58
"1170" 1935 69 1002.57 23935.52
"1171" 1935 70 1130.61 22286.77
"1172" 1935 71 934.5 20681.93
"1173" 1935 72 1142.66 19130.92
"1174" 1935 73 1133.64 17672.75
"1175" 1935 74 1200.67 16277.66
"1176" 1935 75 1173.67 14903.56
"1177" 1935 76 1067.59 13591.6
"1178" 1935 77 1096.54 12213.28
"1179" 1935 78 1069.57 10708.79
"1180" 1935 79 963.48 9158.27
"1181" 1935 80 984.48 8004.9
"1182" 1935 81 771.38 6814.21
"1183" 1935 82 760.35 5760.89
"1184" 1935 83 721.34 4827.37
"1185" 1935 84 665.29 4065.14
"1186" 1935 85 630.32 3293.21
"1187" 1935 86 493.22 2498.25
"1188" 1935 87 410.21 1876.46
"1189" 1935 88 328.15 1450.19
"1190" 1935 89 265.1 1098.85
"1191" 1935 90 204.09 809.2
"1192" 1935 91 165.06 615.87
"1193" 1935 92 146.07 454.04
"1194" 1935 93 94.05 332.08
"1195" 1935 94 79.03 259.04
"1196" 1935 95 52.02 189.2
"1197" 1935 96 45.01 119.08
"1198" 1935 97 33.01 73.28
"1199" 1935 98 22.01 52.66
"1200" 1935 99 12 36.55
"1201" 1936 20 233.16 105102.55
"1202" 1936 21 274.21 104435.71
"1203" 1936 22 282.21 103097.81
"1204" 1936 23 293.22 100713.43
"1205" 1936 24 265.18 97664.32
"1206" 1936 25 248.18 94712.23
"1207" 1936 26 245.2 91715.09
"1208" 1936 27 245.17 88945.92
"1209" 1936 28 294.24 86615.09
"1210" 1936 29 272.22 84602.81
"1211" 1936 30 264.21 82562.04
"1212" 1936 31 225.17 80567.5
"1213" 1936 32 270.2 78737.56
"1214" 1936 33 268.2 77096.45
"1215" 1936 34 230.16 75629.51
"1216" 1936 35 282.23 74264.67
"1217" 1936 36 295.25 72973.11
"1218" 1936 37 263.2 71954.24
"1219" 1936 38 293.2 71285.52
"1220" 1936 39 292.21 70856.72
"1221" 1936 40 338.26 70460
"1222" 1936 41 296.2 70113.94
"1223" 1936 42 388.31 69735.72
"1224" 1936 43 385.32 69251.55
"1225" 1936 44 341.25 68681.55
"1226" 1936 45 440.36 68082.96
"1227" 1936 46 454.39 67411.32
"1228" 1936 47 455.39 66680.01
"1229" 1936 48 509.41 65896.61
"1230" 1936 49 492.41 65006.27
"1231" 1936 50 576.51 63998.19
"1232" 1936 51 515.41 62915.22
"1233" 1936 52 717.59 61416.91
"1234" 1936 53 644.52 59346.56
"1235" 1936 54 652.59 56870.37
"1236" 1936 55 712.58 54371.07
"1237" 1936 56 724.63 51849.5
"1238" 1936 57 728.64 49142.93
"1239" 1936 58 780.63 46231.63
"1240" 1936 59 817.68 43234.93
"1241" 1936 60 857.72 40230.54
"1242" 1936 61 793.66 37136.87
"1243" 1936 62 881.73 34582.46
"1244" 1936 63 930.77 32863.55
"1245" 1936 64 916.79 31691.69
"1246" 1936 65 968.82 30488.97
"1247" 1936 66 927.71 29386.86
"1248" 1936 67 918.7 28108.71
"1249" 1936 68 1109.81 26461.52
"1250" 1936 69 1075.83 24598.88
"1251" 1936 70 1198.01 22850.4
"1252" 1936 71 1019.75 21145.15
"1253" 1936 72 1131.87 19524.49
"1254" 1936 73 1167.9 18040.49
"1255" 1936 74 1183.93 16648.62
"1256" 1936 75 1270.98 15274.27
"1257" 1936 76 1204.94 13966.43
"1258" 1936 77 1016.74 12584.07
"1259" 1936 78 1112.81 11054.48
"1260" 1936 79 1046.77 9466.91
"1261" 1936 80 964.71 8336.2
"1262" 1936 81 822.58 7117.46
"1263" 1936 82 847.59 6013.66
"1264" 1936 83 782.58 4982.23
"1265" 1936 84 713.48 4105.98
"1266" 1936 85 657.49 3395.64
"1267" 1936 86 551.37 2709.35
"1268" 1936 87 440.28 2023.85
"1269" 1936 88 297.19 1506.89
"1270" 1936 89 294.21 1153.89
"1271" 1936 90 218.16 851.95
"1272" 1936 91 166.12 620.84
"1273" 1936 92 129.08 464.3
"1274" 1936 93 90.06 339.2
"1275" 1936 94 79.05 246.55
"1276" 1936 95 67.05 189.28
"1277" 1936 96 54.04 134.79
"1278" 1936 97 27.02 79.46
"1279" 1936 98 18.01 48.33
"1280" 1936 99 13.01 36.45
"1281" 1937 20 254.15 105966.17
"1282" 1937 21 281.15 104434.68
"1283" 1937 22 297.19 102634.45
"1284" 1937 23 298.17 100476.21
"1285" 1937 24 241.15 98079.78
"1286" 1937 25 275.16 95673.87
"1287" 1937 26 244.14 93239.07
"1288" 1937 27 252.14 90841.89
"1289" 1937 28 254.15 88542.83
"1290" 1937 29 264.16 86339.6
"1291" 1937 30 271.16 84158.78
"1292" 1937 31 255.15 82014.51
"1293" 1937 32 291.17 80058.27
"1294" 1937 33 268.16 78354.03
"1295" 1937 34 276.16 76857.52
"1296" 1937 35 269.15 75436.05
"1297" 1937 36 310.17 74090.91
"1298" 1937 37 329.2 72942.42
"1299" 1937 38 324.2 72027.15
"1300" 1937 39 314.18 71287.53
"1301" 1937 40 349.21 70600.08
"1302" 1937 41 302.19 69961.6
"1303" 1937 42 398.23 69395.44
"1304" 1937 43 409.26 68890.54
"1305" 1937 44 359.23 68415.08
"1306" 1937 45 462.29 67907.25
"1307" 1937 46 468.3 67344.63
"1308" 1937 47 488.33 66738.47
"1309" 1937 48 500.32 66079.3
"1310" 1937 49 595.39 65318.53
"1311" 1937 50 611.39 64455.44
"1312" 1937 51 605.41 63521.16
"1313" 1937 52 676.44 62187.94
"1314" 1937 53 645.41 60303.36
"1315" 1937 54 692.47 58014.98
"1316" 1937 55 751.51 55695.26
"1317" 1937 56 809.56 53347.84
"1318" 1937 57 750.51 50759.91
"1319" 1937 58 815.55 47882.66
"1320" 1937 59 846.54 44858.83
"1321" 1937 60 921.63 41822.69
"1322" 1937 61 844.57 38688.54
"1323" 1937 62 984.64 36056.44
"1324" 1937 63 988.64 34211.55
"1325" 1937 64 1023.68 32885.68
"1326" 1937 65 1046.71 31520.74
"1327" 1937 66 943.61 30244.07
"1328" 1937 67 988.62 28825.42
"1329" 1937 68 1143.73 27099.4
"1330" 1937 69 1150.75 25197.91
"1331" 1937 70 1202.78 23405.14
"1332" 1937 71 1027.66 21661.05
"1333" 1937 72 1154.75 19997.23
"1334" 1937 73 1196.77 18456.85
"1335" 1937 74 1154.74 17003.11
"1336" 1937 75 1222.81 15574.92
"1337" 1937 76 1292.81 14213.39
"1338" 1937 77 1172.74 12800.71
"1339" 1937 78 1131.72 11276.36
"1340" 1937 79 1075.69 9714.52
"1341" 1937 80 1077.66 8552.21
"1342" 1937 81 893.55 7394.04
"1343" 1937 82 916.57 6246.92
"1344" 1937 83 784.49 5179.3
"1345" 1937 84 720.46 4230.97
"1346" 1937 85 627.38 3422.86
"1347" 1937 86 588.35 2788.78
"1348" 1937 87 488.3 2191.24
"1349" 1937 88 383.24 1620.41
"1350" 1937 89 271.16 1194.81
"1351" 1937 90 222.13 900.88
"1352" 1937 91 173.11 656.92
"1353" 1937 92 130.09 471.12
"1354" 1937 93 114.07 348.38
"1355" 1937 94 77.05 249.06
"1356" 1937 95 48.03 178.2
"1357" 1937 96 42.02 136.49
"1358" 1937 97 44.03 93.1
"1359" 1937 98 22.01 51.82
"1360" 1937 99 7 33.37
"1361" 1938 20 238.17 106168.26
"1362" 1938 21 256.17 103634.67
"1363" 1938 22 268.17 101380.12
"1364" 1938 23 277.21 99677.31
"1365" 1938 24 246.19 98293.45
"1366" 1938 25 234.17 96778.7
"1367" 1938 26 254.17 95282.24
"1368" 1938 27 276.21 93478.74
"1369" 1938 28 241.16 91178.4
"1370" 1938 29 256.17 88590.88
"1371" 1938 30 234.16 86102.96
"1372" 1938 31 230.19 83620.94
"1373" 1938 32 242.18 81429.96
"1374" 1938 33 274.2 79697.32
"1375" 1938 34 250.18 78292.27
"1376" 1938 35 256.18 76904.4
"1377" 1938 36 265.21 75599.09
"1378" 1938 37 262.21 74357.45
"1379" 1938 38 323.22 73139.84
"1380" 1938 39 274.21 71976.02
"1381" 1938 40 314.24 70896.84
"1382" 1938 41 296.23 69857.36
"1383" 1938 42 372.29 69030.59
"1384" 1938 43 388.3 68490.84
"1385" 1938 44 366.25 68133.99
"1386" 1938 45 395.35 67733.69
"1387" 1938 46 438.35 67300.65
"1388" 1938 47 459.35 66817.91
"1389" 1938 48 541.43 66240.93
"1390" 1938 49 550.44 65546.53
"1391" 1938 50 631.5 64774.15
"1392" 1938 51 498.41 63940.46
"1393" 1938 52 695.55 62742.83
"1394" 1938 53 700.6 61041.15
"1395" 1938 54 717.62 58960.57
"1396" 1938 55 699.58 56837.48
"1397" 1938 56 780.64 54671.87
"1398" 1938 57 776.65 52246.63
"1399" 1938 58 862.73 49501.51
"1400" 1938 59 795.64 46576.41
"1401" 1938 60 913.71 43630
"1402" 1938 61 782.64 40591.4
"1403" 1938 62 957.8 37942.36
"1404" 1938 63 987.81 35918.02
"1405" 1938 64 950.8 34311.22
"1406" 1938 65 1027.85 32666.25
"1407" 1938 66 925.76 31085.5
"1408" 1938 67 991.83 29443.45
"1409" 1938 68 1224.99 27640.79
"1410" 1938 69 1069.79 25754.16
"1411" 1938 70 1117.97 23959.9
"1412" 1938 71 1087.88 22223.08
"1413" 1938 72 1226.96 20536.77
"1414" 1938 73 1259 18915.61
"1415" 1938 74 1238 17348.26
"1416" 1938 75 1234.98 15823.97
"1417" 1938 76 1202.91 14365.78
"1418" 1938 77 1154.91 12904.22
"1419" 1938 78 1125.88 11409.91
"1420" 1938 79 1051.82 9925.23
"1421" 1938 80 992.78 8688.63
"1422" 1938 81 867.66 7593.44
"1423" 1938 82 914.71 6496.76
"1424" 1938 83 789.61 5394.66
"1425" 1938 84 731.57 4422.47
"1426" 1938 85 610.46 3555.43
"1427" 1938 86 526.4 2834.73
"1428" 1938 87 481.34 2267.56
"1429" 1938 88 388.27 1755.51
"1430" 1938 89 297.22 1284.88
"1431" 1938 90 255.19 931.94
"1432" 1938 91 164.12 697.25
"1433" 1938 92 137.1 505.84
"1434" 1938 93 97.08 351.56
"1435" 1938 94 83.05 255.58
"1436" 1938 95 60.04 181.59
"1437" 1938 96 44.03 129.79
"1438" 1938 97 37.03 94.75
"1439" 1938 98 28.02 60.44
"1440" 1938 99 9.01 35.45
"1441" 1939 20 228.16 106264.65
"1442" 1939 21 249.18 102949.67
"1443" 1939 22 224.16 100368.77
"1444" 1939 23 241.16 99098.09
"1445" 1939 24 275.21 98610.51
"1446" 1939 25 257.18 97885.9
"1447" 1939 26 240.18 97216.47
"1448" 1939 27 232.15 95946.5
"1449" 1939 28 256.19 93673.88
"1450" 1939 29 247.16 90789.92
"1451" 1939 30 246.17 88062.42
"1452" 1939 31 208.16 85305.96
"1453" 1939 32 213.15 82936.44
"1454" 1939 33 261.16 81223.17
"1455" 1939 34 248.18 79944.77
"1456" 1939 35 280.17 78628.5
"1457" 1939 36 236.17 77403.47
"1458" 1939 37 255.18 76081.83
"1459" 1939 38 333.24 74537.19
"1460" 1939 39 298.22 72897.11
"1461" 1939 40 320.21 71376.17
"1462" 1939 41 276.19 69877.67
"1463" 1939 42 354.25 68741.77
"1464" 1939 43 351.28 68137.22
"1465" 1939 44 367.26 67877.26
"1466" 1939 45 385.27 67562.35
"1467" 1939 46 403.32 67234.82
"1468" 1939 47 485.38 66847.34
"1469" 1939 48 491.37 66322.92
"1470" 1939 49 476.34 65660.34
"1471" 1939 50 631.49 64951.82
"1472" 1939 51 592.44 64196.06
"1473" 1939 52 640.52 63113.77
"1474" 1939 53 654.52 61577.68
"1475" 1939 54 754.56 59694.99
"1476" 1939 55 749.58 57756.53
"1477" 1939 56 798.59 55760.21
"1478" 1939 57 795.63 53515.04
"1479" 1939 58 901.69 50967.36
"1480" 1939 59 880.69 48234.54
"1481" 1939 60 909.7 45467.4
"1482" 1939 61 845.67 42619.17
"1483" 1939 62 971.75 40014.96
"1484" 1939 63 1037.79 37821.33
"1485" 1939 64 1064.83 35907.64
"1486" 1939 65 1100.89 33962.5
"1487" 1939 66 1001.81 32052.11
"1488" 1939 67 1082.88 30164.94
"1489" 1939 68 1228.99 28272.45
"1490" 1939 69 1189.96 26391.96
"1491" 1939 70 1161.93 24582.19
"1492" 1939 71 1095.87 22838.12
"1493" 1939 72 1315.08 21113.28
"1494" 1939 73 1315.08 19395.26
"1495" 1939 74 1253.01 17700.58
"1496" 1939 75 1231.02 16066.82
"1497" 1939 76 1280.04 14496.22
"1498" 1939 77 1121.89 12978.08
"1499" 1939 78 1262.01 11510.76
"1500" 1939 79 1186.99 10105.61
"1501" 1939 80 1030.82 9064.74
"1502" 1939 81 931.77 7731.68
"1503" 1939 82 959.79 6675.18
"1504" 1939 83 881.7 5609.12
"1505" 1939 84 782.62 4597.3
"1506" 1939 85 671.56 3719.79
"1507" 1939 86 617.53 2948.39
"1508" 1939 87 496.42 2303.74
"1509" 1939 88 415.35 1821.7
"1510" 1939 89 390.31 1382.26
"1511" 1939 90 275.23 978.48
"1512" 1939 91 199.16 708.47
"1513" 1939 92 157.14 532.85
"1514" 1939 93 119.11 378.21
"1515" 1939 94 79.08 256.97
"1516" 1939 95 88.07 177.47
"1517" 1939 96 49.03 121.58
"1518" 1939 97 33.03 89.11
"1519" 1939 98 29.02 63.02
"1520" 1939 99 14.01 40.57
